Cat,Fips Cntry,Cntry Name,Area,Pop Cntry,latitude,longitude
105.0,ID,Indonesia,1919440.0,238452952.0,3.9219435,108.199295
105.0,ID,Indonesia,1919440.0,238452952.0,3.301805,106.264847
105.0,ID,Indonesia,1919440.0,238452952.0,3.161527,106.246376
105.0,ID,Indonesia,1919440.0,238452952.0,2.947222,105.7663725
105.0,ID,Indonesia,1919440.0,238452952.0,2.9998605,107.77832
105.0,ID,Indonesia,1919440.0,238452952.0,2.9238885,108.8349955
105.0,ID,Indonesia,1919440.0,238452952.0,2.7737495,106.2208215
105.0,ID,Indonesia,1919440.0,238452952.0,2.5226385,109.0429725
105.0,ID,Indonesia,1919440.0,238452952.0,1.4415275,102.249283
105.0,ID,Indonesia,1919440.0,238452952.0,1.167916,102.3396985
105.0,ID,Indonesia,1919440.0,238452952.0,1.0081945,104.449978
105.0,ID,Indonesia,1919440.0,238452952.0,1.085,104.026516
105.0,ID,Indonesia,1919440.0,238452952.0,0.995833,102.9144175
105.0,ID,Indonesia,1919440.0,238452952.0,0.9149995,102.7295495
105.0,ID,Indonesia,1919440.0,238452952.0,1.058194,103.3788495
105.0,ID,Indonesia,1919440.0,238452952.0,1.001389,107.562069
105.0,ID,Indonesia,1919440.0,238452952.0,0.9901385,104.823883
105.0,ID,Indonesia,1919440.0,238452952.0,0.9702775,103.898735
105.0,ID,Indonesia,1919440.0,238452952.0,0.870694,104.1772115
105.0,ID,Indonesia,1919440.0,238452952.0,0.8916665,103.44191
105.0,ID,Indonesia,1919440.0,238452952.0,0.7694445,103.423172
105.0,ID,Indonesia,1919440.0,238452952.0,0.8220835,103.7797925
105.0,ID,Indonesia,1919440.0,238452952.0,0.825139,103.8809435
105.0,ID,Indonesia,1919440.0,238452952.0,0.8330415,103.4713635
105.0,ID,Indonesia,1919440.0,238452952.0,0.7955555,103.694412
105.0,ID,Indonesia,1919440.0,238452952.0,0.760139,103.0969235
105.0,ID,Indonesia,1919440.0,238452952.0,0.772083,104.5674745
105.0,ID,Indonesia,1919440.0,238452952.0,0.745,104.2406655
105.0,ID,Indonesia,1919440.0,238452952.0,0.604861,103.2150995
105.0,ID,Indonesia,1919440.0,238452952.0,0.658055,103.4926225
105.0,ID,Indonesia,1919440.0,238452952.0,0.6555555,104.2605285
105.0,ID,Indonesia,1919440.0,238452952.0,0.6138885,103.0583075
105.0,ID,Indonesia,1919440.0,238452952.0,0.3304165,104.384155
105.0,ID,Indonesia,1919440.0,238452952.0,0.298333,102.8810805
105.0,ID,Indonesia,1919440.0,238452952.0,0.13,104.5997005
105.0,ID,Indonesia,1919440.0,238452952.0,0.0969445,104.4448395
105.0,ID,Indonesia,1919440.0,238452952.0,-0.1584725,104.6802595
105.0,ID,Indonesia,1919440.0,238452952.0,-0.045417,104.855385
105.0,ID,Indonesia,1919440.0,238452952.0,-0.1909725,103.52874
105.0,ID,Indonesia,1919440.0,238452952.0,-0.30875,103.6094325
105.0,ID,Indonesia,1919440.0,238452952.0,-0.3009725,104.447624
105.0,ID,Indonesia,1919440.0,238452952.0,-0.4829165,104.4228935
105.0,ID,Indonesia,1919440.0,238452952.0,-6.125416,120.5008165
105.0,ID,Indonesia,1919440.0,238452952.0,-7.080278,120.7042845
105.0,ID,Indonesia,1919440.0,238452952.0,-7.2975005,120.926651
105.0,ID,Indonesia,1919440.0,238452952.0,-7.349861,121.1192895
105.0,ID,Indonesia,1919440.0,238452952.0,1.0504165,120.385258
105.0,ID,Indonesia,1919440.0,238452952.0,1.0558335,120.6472095
105.0,ID,Indonesia,1919440.0,238452952.0,-0.165278,121.604984
105.0,ID,Indonesia,1919440.0,238452952.0,-0.2416665,122.2941625
105.0,ID,Indonesia,1919440.0,238452952.0,-0.238333,122.1862375
105.0,ID,Indonesia,1919440.0,238452952.0,-0.3381945,122.099842
105.0,ID,Indonesia,1919440.0,238452952.0,-0.364722,121.95179
105.0,ID,Indonesia,1919440.0,238452952.0,-0.48125,121.777065
105.0,ID,Indonesia,1919440.0,238452952.0,-1.3855555,123.1787265
105.0,ID,Indonesia,1919440.0,238452952.0,-1.7319445,123.322624
105.0,ID,Indonesia,1919440.0,238452952.0,-1.830139,123.1099775
105.0,ID,Indonesia,1919440.0,238452952.0,-1.870139,123.3762475
105.0,ID,Indonesia,1919440.0,238452952.0,-1.8706945,123.7635995
105.0,ID,Indonesia,1919440.0,238452952.0,-1.9459725,123.813049
105.0,ID,Indonesia,1919440.0,238452952.0,-1.9006945,123.6804005
105.0,ID,Indonesia,1919440.0,238452952.0,-1.92875,123.720543
105.0,ID,Indonesia,1919440.0,238452952.0,-1.9325,123.654293
105.0,ID,Indonesia,1919440.0,238452952.0,-1.9205555,123.5426255
105.0,ID,Indonesia,1919440.0,238452952.0,-1.9404165,123.476513
105.0,ID,Indonesia,1919440.0,238452952.0,-2.0240275,123.7716595
105.0,ID,Indonesia,1919440.0,238452952.0,-2.042778,123.8663785
105.0,ID,Indonesia,1919440.0,238452952.0,-2.1181945,123.447063
105.0,ID,Indonesia,1919440.0,238452952.0,-2.1883335,123.1616555
105.0,ID,Indonesia,1919440.0,238452952.0,-3.437083,122.438038
105.0,ID,Indonesia,1919440.0,238452952.0,-3.5485705,122.3180355
105.0,ID,Indonesia,1919440.0,238452952.0,-3.586528,123.120533
105.0,ID,Indonesia,1919440.0,238452952.0,-4.1101385,123.105125
105.0,ID,Indonesia,1919440.0,238452952.0,5.7126385,95.071083
105.0,ID,Indonesia,1919440.0,238452952.0,-5.02375,122.526798
105.0,ID,Indonesia,1919440.0,238452952.0,-5.268472,121.9340055
105.0,ID,Indonesia,1919440.0,238452952.0,-5.5366665,123.751648
105.0,ID,Indonesia,1919440.0,238452952.0,-5.9518055,124.018608
105.0,ID,Indonesia,1919440.0,238452952.0,-7.381944,121.7952655
105.0,ID,Indonesia,1919440.0,238452952.0,4.738471,125.4874805
105.0,ID,Indonesia,1919440.0,238452952.0,4.2629165,126.803177
105.0,ID,Indonesia,1919440.0,238452952.0,3.917777,126.6638675
105.0,ID,Indonesia,1919440.0,238452952.0,3.7825135,126.7929075
105.0,ID,Indonesia,1919440.0,238452952.0,3.5447215,125.7817955
105.0,ID,Indonesia,1919440.0,238452952.0,2.716944,125.402767
105.0,ID,Indonesia,1919440.0,238452952.0,2.350694,125.409012
105.0,ID,Indonesia,1919440.0,238452952.0,1.454151,125.232918
105.0,ID,Indonesia,1919440.0,238452952.0,-1.3575,98.9445725
105.0,ID,Indonesia,1919440.0,238452952.0,2.6391665,96.087738
105.0,ID,Indonesia,1919440.0,238452952.0,-2.195605,99.693184
105.0,ID,Indonesia,1919440.0,238452952.0,-2.3588885,99.721634
105.0,ID,Indonesia,1919440.0,238452952.0,-2.6658335,100.088596
105.0,ID,Indonesia,1919440.0,238452952.0,-3.0559725,100.3260955
105.0,ID,Indonesia,1919440.0,238452952.0,-3.156944,100.5104025
105.0,ID,Indonesia,1919440.0,238452952.0,-2.29875,105.951378
105.0,ID,Indonesia,1919440.0,238452952.0,-2.892361,107.9362415
105.0,ID,Indonesia,1919440.0,238452952.0,-2.865833,107.073864
105.0,ID,Indonesia,1919440.0,238452952.0,-2.88125,107.4309575
105.0,ID,Indonesia,1919440.0,238452952.0,-2.963611,106.818592
105.0,ID,Indonesia,1919440.0,238452952.0,1.663194,98.5159605
105.0,ID,Indonesia,1919440.0,238452952.0,1.0255555,97.525795
105.0,ID,Indonesia,1919440.0,238452952.0,0.126944,98.6773755
105.0,ID,Indonesia,1919440.0,238452952.0,-0.19,98.424431
105.0,ID,Indonesia,1919440.0,238452952.0,-0.084722,97.8512345
105.0,ID,Indonesia,1919440.0,238452952.0,-0.4084725,98.418045
105.0,ID,Indonesia,1919440.0,238452952.0,-0.616528,98.501518
105.0,ID,Indonesia,1919440.0,238452952.0,-8.2270835,125.5717925
105.0,ID,Indonesia,1919440.0,238452952.0,-0.1398615,100.650814
105.0,ID,Indonesia,1919440.0,238452952.0,-7.3322225,109.919777
105.0,ID,Indonesia,1919440.0,238452952.0,-4.736456,135.985306
105.0,ID,Indonesia,1919440.0,238452952.0,0.0912500000000001,113.92746
105.0,ID,Indonesia,1919440.0,238452952.0,4.099799,117.8085935
105.0,ID,Indonesia,1919440.0,238452952.0,-9.350138,125.398453
105.0,ID,Indonesia,1919440.0,238452952.0,-2.0044445,122.0042915
105.0,ID,Indonesia,1919440.0,238452952.0,-5.7947225,112.6610945
105.0,ID,Indonesia,1919440.0,238452952.0,-6.7997215,138.6992645
105.0,ID,Indonesia,1919440.0,238452952.0,-4.519167,129.8734435
105.0,ID,Indonesia,1919440.0,238452952.0,-6.681389,134.681915
105.0,ID,Indonesia,1919440.0,238452952.0,-7.179306,131.858307
105.0,ID,Indonesia,1919440.0,238452952.0,-7.528333,130.9133
105.0,ID,Indonesia,1919440.0,238452952.0,1.9145825,101.585537
105.0,ID,Indonesia,1919440.0,238452952.0,-0.4034725,104.2149775
105.0,ID,Indonesia,1919440.0,238452952.0,-5.3124995,123.578602
105.0,ID,Indonesia,1919440.0,238452952.0,5.844027,95.2966385
105.0,ID,Indonesia,1919440.0,238452952.0,-5.036805,122.8927655
105.0,ID,Indonesia,1919440.0,238452952.0,-1.2016665,109.2409665
106.0,IM,"Man, Isle of",572.0,74655.0,54.236107,-4.548056
107.0,IN,India,3287590.0,1065070607.0,21.633608,72.6847075
107.0,IN,India,3287590.0,1065070607.0,12.6098595,92.8531795
107.0,IN,India,3287590.0,1065070607.0,12.394026,92.891838
107.0,IN,India,3287590.0,1065070607.0,12.194763,92.8266985
107.0,IN,India,3287590.0,1065070607.0,12.269721,93.86026
107.0,IN,India,3287590.0,1065070607.0,11.8630525,92.6601255
107.0,IN,India,3287590.0,1065070607.0,12.1476365,93.082214
107.0,IN,India,3287590.0,1065070607.0,12.139165,93.131973
107.0,IN,India,3287590.0,1065070607.0,11.9623595,93.001503
107.0,IN,India,3287590.0,1065070607.0,11.5599975,92.25193
107.0,IN,India,3287590.0,1065070607.0,11.4338875,92.64888
107.0,IN,India,3287590.0,1065070607.0,10.7080545,92.461792
107.0,IN,India,3287590.0,1065070607.0,9.1941655,92.7601165
107.0,IN,India,3287590.0,1065070607.0,8.4969425,93.6110915
107.0,IN,India,3287590.0,1065070607.0,8.2770815,93.1165085
107.0,IN,India,3287590.0,1065070607.0,8.1076375,93.49012
107.0,IN,India,3287590.0,1065070607.0,7.943054,93.3830415
107.0,IN,India,3287590.0,1065070607.0,7.9702765,93.5386045
107.0,IN,India,3287590.0,1065070607.0,7.34236,93.6658175
107.0,IN,India,3287590.0,1065070607.0,7.412082,93.658043
107.0,IN,India,3287590.0,1065070607.0,6.9909705,93.786644
107.0,IN,India,3287590.0,1065070607.0,15.7902755,80.9312285
107.0,IN,India,3287590.0,1065070607.0,12.8909705,92.701622
107.0,IN,India,3287590.0,1065070607.0,11.6909705,72.7094345
107.0,IN,India,3287590.0,1065070607.0,11.491665,73.0081865
107.0,IN,India,3287590.0,1065070607.0,11.221249,72.781929
107.0,IN,India,3287590.0,1065070607.0,11.207359,72.106239
107.0,IN,India,3287590.0,1065070607.0,11.112775,72.744156
107.0,IN,India,3287590.0,1065070607.0,10.944998,72.2954025
107.0,IN,India,3287590.0,1065070607.0,10.840969,72.1844255
107.0,IN,India,3287590.0,1065070607.0,10.8263865,73.6751175
107.0,IN,India,3287590.0,1065070607.0,10.5633315,72.638733
107.0,IN,India,3287590.0,1065070607.0,10.0741645,73.638458
107.0,IN,India,3287590.0,1065070607.0,8.27847,73.05069
107.0,IN,India,3287590.0,1065070607.0,20.0440255,86.26944
107.0,IN,India,3287590.0,1065070607.0,21.8987465,88.1009675
107.0,IN,India,3287590.0,1065070607.0,21.853191,88.6274875
107.0,IN,India,3287590.0,1065070607.0,21.747774,88.1058195
107.0,IN,India,3287590.0,1065070607.0,21.5643025,88.869156
107.0,IN,India,3287590.0,1065070607.0,21.7890235,82.759987
107.0,IN,India,3287590.0,1065070607.0,13.39736,92.87278
107.0,IN,India,3287590.0,1065070607.0,12.2891655,92.77874
107.0,IN,India,3287590.0,1065070607.0,16.8647195,82.3698655
107.0,IN,India,3287590.0,1065070607.0,13.428331,94.277626
107.0,IN,India,3287590.0,1065070607.0,13.2287935,92.9438705
107.0,IN,India,3287590.0,1065070607.0,13.658471,93.020538
108.0,IO,British Indian Ocean Territory,1.0,1.0,-5.355695,72.2116625
108.0,IO,British Indian Ocean Territory,1.0,1.0,-5.4356945,71.7712405
108.0,IO,British Indian Ocean Territory,1.0,1.0,-6.191528,71.35054
108.0,IO,British Indian Ocean Territory,1.0,1.0,-6.379444,71.264435
108.0,IO,British Indian Ocean Territory,1.0,1.0,-6.655278,71.354294
108.0,IO,British Indian Ocean Territory,1.0,1.0,-7.333472,72.4256825
108.0,IO,British Indian Ocean Territory,1.0,1.0,-5.324861,72.226929
108.0,IO,British Indian Ocean Territory,1.0,1.0,-5.2797225,71.743874
108.0,IO,British Indian Ocean Territory,1.0,1.0,-5.25375,71.8726195
109.0,IR,Iran,1648000.0,69018924.0,26.8570785,56.3641585
109.0,IR,Iran,1648000.0,69018924.0,26.820969,53.2348555
109.0,IR,Iran,1648000.0,69018924.0,26.5226345,53.9774935
109.0,IR,Iran,1648000.0,69018924.0,29.2434695,50.314434
109.0,IR,Iran,1648000.0,69018924.0,32.4279075,53.6880455
109.0,IR,Iran,1648000.0,69018924.0,26.7704145,55.782635
109.0,IR,Iran,1648000.0,69018924.0,27.072914,56.470829
109.0,IR,Iran,1648000.0,69018924.0,26.8576355,55.680687
110.0,IS,Israel,20770.0,6199008.0,31.7976375,35.253609
110.0,IS,Israel,20770.0,6199008.0,31.3784885,34.975315
111.0,IT,Italy,301230.0,58057477.0,37.922493,12.3188875
111.0,IT,Italy,301230.0,58057477.0,39.141384,8.263332
111.0,IT,Italy,301230.0,58057477.0,38.7911075,15.215554
111.0,IT,Italy,301230.0,58057477.0,38.704998,13.1752765
111.0,IT,Italy,301230.0,58057477.0,38.555828,14.833749
111.0,IT,Italy,301230.0,58057477.0,38.48333,14.932082
111.0,IT,Italy,301230.0,58057477.0,38.398052,14.9722215
111.0,IT,Italy,301230.0,58057477.0,37.4733275,14.0380555
111.0,IT,Italy,301230.0,58057477.0,40.5481915,14.2287495
111.0,IT,Italy,301230.0,58057477.0,41.0537455,8.280694
111.0,IT,Italy,301230.0,58057477.0,36.787216,11.98861
111.0,IT,Italy,301230.0,58057477.0,43.0409695,9.823332
111.0,IT,Italy,301230.0,58057477.0,40.906803,12.96611
111.0,IT,Italy,301230.0,58057477.0,42.5951385,10.085554
111.0,IT,Italy,301230.0,58057477.0,42.3562465,10.896249
111.0,IT,Italy,301230.0,58057477.0,42.3347165,10.3084715
111.0,IT,Italy,301230.0,58057477.0,45.3873595,12.371804
111.0,IT,Italy,301230.0,58057477.0,42.505829,12.5673795
111.0,IT,Italy,301230.0,58057477.0,37.9669415,12.053193
111.0,IT,Italy,301230.0,58057477.0,40.0658265,8.984582
111.0,IT,Italy,301230.0,58057477.0,40.726524,13.908471
111.0,IT,Italy,301230.0,58057477.0,42.7895815,10.270833
112.0,IV,Ivory Coast,322460.0,17327724.0,7.539989,-5.547081
112.0,IV,Ivory Coast,322460.0,17327724.0,5.209444,-4.3960645
112.0,IV,Ivory Coast,322460.0,17327724.0,5.101122,-3.135303
113.0,IZ,Iraq,437072.0,25374691.0,33.2231905,43.679291
114.0,JA,Japan,377835.0,127333002.0,30.4711055,140.318573
114.0,JA,Japan,377835.0,127333002.0,34.1217995,132.5209355
114.0,JA,Japan,377835.0,127333002.0,33.898323,132.318024
114.0,JA,Japan,377835.0,127333002.0,36.0061035,133.0437165
114.0,JA,Japan,377835.0,127333002.0,34.728607,139.4084475
114.0,JA,Japan,377835.0,127333002.0,34.3684655,139.275513
114.0,JA,Japan,377835.0,127333002.0,34.0713805,139.52829
114.0,JA,Japan,377835.0,127333002.0,33.86055,139.604126
114.0,JA,Japan,377835.0,127333002.0,33.091106,139.8059385
114.0,JA,Japan,377835.0,127333002.0,31.938885,140.0139925
114.0,JA,Japan,377835.0,127333002.0,34.1966595,132.4421845
114.0,JA,Japan,377835.0,127333002.0,27.7248555,142.080246
114.0,JA,Japan,377835.0,127333002.0,27.612219,142.1846925
114.0,JA,Japan,377835.0,127333002.0,27.230967,140.8720395
114.0,JA,Japan,377835.0,127333002.0,27.1683275,142.1913605
114.0,JA,Japan,377835.0,127333002.0,27.0638865,142.20816
114.0,JA,Japan,377835.0,127333002.0,26.66444,142.143448
114.0,JA,Japan,377835.0,127333002.0,25.4359685,141.2839965
114.0,JA,Japan,377835.0,127333002.0,24.759718,141.324005
114.0,JA,Japan,377835.0,127333002.0,24.3072185,153.9523315
114.0,JA,Japan,377835.0,127333002.0,34.3898505,134.844284
114.0,JA,Japan,377835.0,127333002.0,34.4924925,129.375534
114.0,JA,Japan,377835.0,127333002.0,34.197914,129.2663575
114.0,JA,Japan,377835.0,127333002.0,32.4666575,130.7766415
114.0,JA,Japan,377835.0,127333002.0,33.3690185,129.8373415
114.0,JA,Japan,377835.0,127333002.0,33.277214,129.4648285
114.0,JA,Japan,377835.0,127333002.0,32.9809645,129.094299
114.0,JA,Japan,377835.0,127333002.0,32.6908265,128.7516325
114.0,JA,Japan,377835.0,127333002.0,32.365963,130.0831605
114.0,JA,Japan,377835.0,127333002.0,32.4463805,130.327881
114.0,JA,Japan,377835.0,127333002.0,32.1623535,130.152191
114.0,JA,Japan,377835.0,127333002.0,31.712219,129.736221
114.0,JA,Japan,377835.0,127333002.0,30.596941,130.9735715
114.0,JA,Japan,377835.0,127333002.0,30.3483275,130.5260775
114.0,JA,Japan,377835.0,127333002.0,29.979023,129.9473265
114.0,JA,Japan,377835.0,127333002.0,29.847498,129.8876035
114.0,JA,Japan,377835.0,127333002.0,29.634857,129.7297055
114.0,JA,Japan,377835.0,127333002.0,28.306496,129.430664
114.0,JA,Japan,377835.0,127333002.0,28.3231925,129.97374
114.0,JA,Japan,377835.0,127333002.0,28.133335,129.2692715
114.0,JA,Japan,377835.0,127333002.0,27.7915245,128.9551085
114.0,JA,Japan,377835.0,127333002.0,27.3976345,128.613174
114.0,JA,Japan,377835.0,127333002.0,34.489994,134.2821655
114.0,JA,Japan,377835.0,127333002.0,33.5615235,133.38443
114.0,JA,Japan,377835.0,127333002.0,34.2395745,133.002762
114.0,JA,Japan,377835.0,127333002.0,38.0580525,138.395111
114.0,JA,Japan,377835.0,127333002.0,45.3651315,141.02121
114.0,JA,Japan,377835.0,127333002.0,45.174164,141.2310635
114.0,JA,Japan,377835.0,127333002.0,44.1566585,143.89122
114.0,JA,Japan,377835.0,127333002.0,42.142494,139.485382
114.0,JA,Japan,377835.0,127333002.0,26.4668025,127.9877435
114.0,JA,Japan,377835.0,127333002.0,26.3423595,126.7515145
114.0,JA,Japan,377835.0,127333002.0,25.8426365,131.2409365
114.0,JA,Japan,377835.0,127333002.0,24.8002735,125.351658
114.0,JA,Japan,377835.0,127333002.0,24.457636,124.203186
114.0,JA,Japan,377835.0,127333002.0,24.4704115,131.258026
114.0,JA,Japan,377835.0,127333002.0,24.452774,122.976654
114.0,JA,Japan,377835.0,127333002.0,24.3344425,123.8077585
114.0,JA,Japan,377835.0,127333002.0,37.4926335,136.4746855
114.0,JA,Japan,377835.0,127333002.0,37.1222115,136.983719
114.0,JA,Japan,377835.0,127333002.0,33.777214,129.7265015
114.0,JA,Japan,377835.0,127333002.0,43.4406895,142.795258
114.0,JA,Japan,377835.0,127333002.0,43.569607,145.2905425
114.0,JA,Japan,377835.0,127333002.0,36.2381895,133.2838595
114.0,JA,Japan,377835.0,127333002.0,36.0784645,133.0210875
114.0,JA,Japan,377835.0,127333002.0,36.061798,133.1041415
114.0,JA,Japan,377835.0,127333002.0,33.775272,132.2308045
115.0,JE,Jersey,116.0,90502.0,49.214439,-2.13125
116.0,JM,Jamaica,10991.0,2713130.0,18.109581,-77.297508
117.0,JN,Jan Mayen,1.0,1.0,70.9923405,-8.5235305
118.0,JO,Jordan,92300.0,5611202.0,31.2832415,37.130554
119.0,JQ,Johnston Atoll,1.0,1.0,16.728325,-169.533203
120.0,JU,Juan De Nova Island,1.0,1.0,-17.063614,42.742496
121.0,KE,Kenya,582650.0,32021856.0,-2.120278,41.0594405
121.0,KE,Kenya,582650.0,32021856.0,-0.0235594999999997,37.906193
122.0,KG,Kyrgyzstan,198500.0,5081429.0,41.20438,74.766098
123.0,KN,North Korea,120540.0,22697553.0,40.3398515,127.5100935
123.0,KN,North Korea,120540.0,22697553.0,39.554714,124.8836025
124.0,KR,Kiribati,811.0,100798.0,1.3591665,173.1132965
124.0,KR,Kiribati,811.0,100798.0,1.993333,173.3287205
124.0,KR,Kiribati,811.0,100798.0,1.9516665,173.329819
124.0,KR,Kiribati,811.0,100798.0,1.9366665,172.889267
124.0,KR,Kiribati,811.0,100798.0,1.8204165,172.982758
124.0,KR,Kiribati,811.0,100798.0,1.8513885,172.8601075
124.0,KR,Kiribati,811.0,100798.0,1.5726385,172.968567
124.0,KR,Kiribati,811.0,100798.0,1.482778,173.00679
124.0,KR,Kiribati,811.0,100798.0,1.4248605,173.0478975
124.0,KR,Kiribati,811.0,100798.0,1.869027,-157.37738
124.0,KR,Kiribati,811.0,100798.0,1.3437495,172.9306795
124.0,KR,Kiribati,811.0,100798.0,0.921389,173.0327455
124.0,KR,Kiribati,811.0,100798.0,0.415,173.8645475
124.0,KR,Kiribati,811.0,100798.0,0.3077775,173.9326175
124.0,KR,Kiribati,811.0,100798.0,0.255139,173.3781585
124.0,KR,Kiribati,811.0,100798.0,0.216667,173.4124755
124.0,KR,Kiribati,811.0,100798.0,0.1734725,173.6194155
124.0,KR,Kiribati,811.0,100798.0,-0.6227775,174.419678
124.0,KR,Kiribati,811.0,100798.0,3.2701385,172.969131
124.0,KR,Kiribati,811.0,100798.0,-1.2020835,174.7420655
124.0,KR,Kiribati,811.0,100798.0,-1.3343055,175.9787295
124.0,KR,Kiribati,811.0,100798.0,-1.3806945,176.427612
124.0,KR,Kiribati,811.0,100798.0,-1.403889,174.863434
124.0,KR,Kiribati,811.0,100798.0,-1.4945835,175.0355375
124.0,KR,Kiribati,811.0,100798.0,-1.7888885,175.512329
124.0,KR,Kiribati,811.0,100798.0,-1.8720835,175.5713655
124.0,KR,Kiribati,811.0,100798.0,-2.4955555,175.9649655
124.0,KR,Kiribati,811.0,100798.0,-2.6390285,176.8109435
124.0,KR,Kiribati,811.0,100798.0,-3.126667,-171.083618
124.0,KR,Kiribati,811.0,100798.0,-4.0665285,-154.977646
124.0,KR,Kiribati,811.0,100798.0,-4.449723,-171.2462615
124.0,KR,Kiribati,811.0,100798.0,-4.513472,-172.201553
124.0,KR,Kiribati,811.0,100798.0,-5.62764,-155.8907015
124.0,KR,Kiribati,811.0,100798.0,-9.903613,-150.2263945
124.0,KR,Kiribati,811.0,100798.0,3.033333,172.811493
124.0,KR,Kiribati,811.0,100798.0,-10.1005565,-152.399063
124.0,KR,Kiribati,811.0,100798.0,-11.4291665,-151.7971195
124.0,KR,Kiribati,811.0,100798.0,-2.816667,-171.674179
124.0,KR,Kiribati,811.0,100798.0,-9.939307,-150.2244415
124.0,KR,Kiribati,811.0,100798.0,4.705415,-160.3997345
124.0,KR,Kiribati,811.0,100798.0,3.8549995,-159.329483
124.0,KR,Kiribati,811.0,100798.0,-0.7365275,174.479004
125.0,KS,South Korea,98480.0,48598175.0,34.8708265,128.0295485
125.0,KS,South Korea,98480.0,48598175.0,37.9492985,124.678177
125.0,KS,South Korea,98480.0,48598175.0,37.707077,126.45179
125.0,KS,South Korea,98480.0,48598175.0,35.0959665,126.109146
125.0,KS,South Korea,98480.0,48598175.0,34.8911055,126.039017
125.0,KS,South Korea,98480.0,48598175.0,34.754715,125.948742
125.0,KS,South Korea,98480.0,48598175.0,34.6820755,125.9615215
125.0,KS,South Korea,98480.0,48598175.0,34.618187,127.772903
125.0,KS,South Korea,98480.0,48598175.0,34.4622155,126.2412455
125.0,KS,South Korea,98480.0,48598175.0,34.507908,127.755123
125.0,KS,South Korea,98480.0,48598175.0,34.449993,127.1785925
125.0,KS,South Korea,98480.0,48598175.0,34.3338815,126.710407
125.0,KS,South Korea,98480.0,48598175.0,36.832077,126.1659545
125.0,KS,South Korea,98480.0,48598175.0,36.4962425,126.3794325
125.0,KS,South Korea,98480.0,48598175.0,36.462341,127.855972
125.0,KS,South Korea,98480.0,48598175.0,34.814022,127.9488755
125.0,KS,South Korea,98480.0,48598175.0,37.497772,130.864975
125.0,KS,South Korea,98480.0,48598175.0,34.8372115,128.6214905
125.0,KS,South Korea,98480.0,48598175.0,33.371101,126.5481755
126.0,KT,Christmas Island,135.0,396.0,-10.447525,105.690449
127.0,KU,Kuwait,17820.0,2257549.0,29.9951365,48.0613825
127.0,KU,Kuwait,17820.0,2257549.0,29.7936075,48.21999
127.0,KU,Kuwait,17820.0,2257549.0,29.4326365,48.331097
127.0,KU,Kuwait,17820.0,2257549.0,29.3116605,47.481766
128.0,KZ,Kazakhstan,2717300.0,15143704.0,48.0195735,66.9236835
128.0,KZ,Kazakhstan,2717300.0,15143704.0,46.295269,53.0291595
128.0,KZ,Kazakhstan,2717300.0,15143704.0,44.944298,50.083874
128.0,KZ,Kazakhstan,2717300.0,15143704.0,45.0137445,50.304302
129.0,LA,Laos,236800.0,6068117.0,18.213748,103.8933105
130.0,LE,Lebanon,10400.0,3777218.0,33.854721,35.8622855
131.0,LG,Latvia,64589.0,2306306.0,56.879635,24.6031895
132.0,LH,Lithuania,65200.0,3607899.0,55.498268,21.0387765
132.0,LH,Lithuania,65200.0,3607899.0,55.1694375,23.931385
133.0,LI,Liberia,111370.0,3390635.0,6.428055,-9.429499
134.0,LO,Slovakia,48845.0,5423567.0,48.6690255,19.699024
135.0,LS,Liechtenstein,160.0,33436.0,47.1660005,9.5553735
136.0,LT,Lesotho,30355.0,1865040.0,-29.6099875,28.233608
137.0,LU,Luxembourg,2586.0,462690.0,49.815273,6.129583
138.0,LY,Libya,1759540.0,5631585.0,26.3351,17.2283315
139.0,MA,Madagascar,587040.0,17501871.0,-18.766947,46.8691065
139.0,MA,Madagascar,587040.0,17501871.0,-15.428334,47.213192
139.0,MA,Madagascar,587040.0,17501871.0,-13.307639,48.2774965
139.0,MA,Madagascar,587040.0,17501871.0,-12.618473,49.600136
139.0,MA,Madagascar,587040.0,17501871.0,-16.9104195,49.913883
140.0,MB,Martinique,1100.0,429510.0,14.6415275,-61.0241735
141.0,MC,Macau,25.0,445286.0,22.1987455,113.543873
142.0,MD,Moldova,33843.0,4446455.0,46.958485,28.3841115
143.0,MF,Mayotte,374.0,186026.0,-12.7762505,45.277912
143.0,MF,Mayotte,374.0,186026.0,-12.8275,45.134716
144.0,MG,Mongolia,1565000.0,2751314.0,46.8624955,103.8466565
145.0,MH,Montserrat,102.0,9245.0,16.7424985,-62.1873665
146.0,MI,Malawi,118480.0,11906855.0,-12.064168,34.7297175
146.0,MI,Malawi,118480.0,11906855.0,-12.02014,34.617081
146.0,MI,Malawi,118480.0,11906855.0,-13.254308,34.301525
147.0,MK,Macedonia,25333.0,2071210.0,41.608635,21.7452755
148.0,ML,Mali,1240000.0,11956788.0,17.570692,-3.9961665
149.0,MN,Monaco,2.0,32270.0,43.7502975,7.412841
150.0,MO,Morocco,446550.0,32209101.0,31.7917025,-7.0926195
151.0,MP,Mauritius,2040.0,1220481.0,-20.2526415,57.550274
151.0,MP,Mauritius,2040.0,1220481.0,-10.3576405,56.536247
151.0,MP,Mauritius,2040.0,1220481.0,-19.719864,63.413605
152.0,MQ,Midway Islands,1.0,1.0,28.203747,-177.3298645
152.0,MQ,Midway Islands,1.0,1.0,28.2030465,-177.376938
